id,title,artists,releasename,releaseyear,releaseurl,cd,track,volume,spotify_id
794,Beggin‘,Måneskin,Bravo Hits 115,2021,https://api.discogs.com/releases/19900774,1,3,115,3Wrjm47oTz2sjIgck11l5e
795,Take My Breath,The Weeknd,Bravo Hits 115,2021,https://api.discogs.com/releases/19900774,1,4,115,23sJ29lFi0dSIJqgppufA2
796,Parfum,Lea (23),Bravo Hits 115,2021,https://api.discogs.com/releases/19900774,1,5,115,1LBtQ5Ce1Oo3UHdfMEQ72n
797,Wrecked,Imagine Dragons,Bravo Hits 115,2021,https://api.discogs.com/releases/19900774,1,6,115,6TEftSkmWdTm1EpThnwqh6
798,Komm Zurück,Joris (15),Bravo Hits 115,2021,https://api.discogs.com/releases/19900774,1,7,115,4d59KwpLtXw5Kf0Xd2iS6p
799,Someday,OneRepublic,Bravo Hits 115,2021,https://api.discogs.com/releases/19900774,1,8,115,7hm4HTk9encxT0LYC0J6oI
800,Summer Of Love,"Shawn Mendes,Tainy",Bravo Hits 115,2021,https://api.discogs.com/releases/19900774,1,9,115,0z8hI3OPS8ADPWtoCjjLl6
801,Love Me Now,"Kygo,Zoe Wees",Bravo Hits 115,2021,https://api.discogs.com/releases/19900774,1,10,115,6nxQdXa1uAL0rY72wPZu89
802,Be Together,BCBC,Bravo Hits 115,2021,https://api.discogs.com/releases/19900774,1,11,115,3Vv6L434w4rmsaZ6PGfC0E
803,End Of Summer,Nico Santos,Bravo Hits 115,2021,https://api.discogs.com/releases/19900774,1,12,115,3jzLIXclCJUnBEVTQgbRpe
804,Alles Zu Seiner Zeit,Clueso,Bravo Hits 115,2021,https://api.discogs.com/releases/19900774,1,13,115,7cGTUHHXziGaJxG1ZVpME0
805,I Want It All,The Script,Bravo Hits 115,2021,https://api.discogs.com/releases/19900774,1,14,115,1j9rezdE3YeC7yktZXC1em
806,Don‘t Break The Heart,Tom Grennan,Bravo Hits 115,2021,https://api.discogs.com/releases/19900774,1,15,115,4tS2pyUXiaTjHK7vCBomyF
807,Stark,Sarah Connor,Bravo Hits 115,2021,https://api.discogs.com/releases/19900774,1,16,115,7azVZvIvANuD4sLlwqs2g2
808,Love (Sweet Love),Little Mix,Bravo Hits 115,2021,https://api.discogs.com/releases/19900774,1,17,115,6Y9Sk7mKkNndGQBIwQ52Il
809,Neu Erzählen,Revolverheld,Bravo Hits 115,2021,https://api.discogs.com/releases/19900774,1,18,115,3i3Bll98MHvH79r5SqzwbD
810,Better Days,Dermot Kennedy,Bravo Hits 115,2021,https://api.discogs.com/releases/19900774,1,19,115,6f5ExP43esnvdKPddwKXJH
811,Willst Du Mich,"Mark Forster,Mathea",Bravo Hits 115,2021,https://api.discogs.com/releases/19900774,1,20,115,0dwALukKrO3rNXGOiLMY04
812,Happier Than Ever,Billie Eilish,Bravo Hits 115,2021,https://api.discogs.com/releases/19900774,1,21,115,4RVwu0g32PAqgUiJoXsdF8
813,Crossfire,Rag'n'Bone Man,Bravo Hits 115,2021,https://api.discogs.com/releases/19900774,1,22,115,4bwvPbiPCsjyMZc6W4VPA2
814,Habit,Laurell,Bravo Hits 115,2021,https://api.discogs.com/releases/19900774,1,23,115,14OxJlLdcHNpgsm4DRwDOB
815,Vamos A Marte,"Helene Fischer,Luis Fonsi",Bravo Hits 115,2021,https://api.discogs.com/releases/19900774,1,24,115,06sSAsjNx4eJawyXY3SXgB
816,Because You Move Me,"Tinlicker,Helsloot",Bravo Hits 115,2021,https://api.discogs.com/releases/19900774,2,1,115,05GvwwTLLID738BbKN1ze0
817,Where Are You Now,"Lost Frequencies,Calum Scott",Bravo Hits 115,2021,https://api.discogs.com/releases/19900774,2,2,115,3uUuGVFu1V7jTQL60S1r8z
818,Out Out,"Joel Corry,Jax Jones,Charli XCX,Saweetie",Bravo Hits 115,2021,https://api.discogs.com/releases/19900774,2,3,115,6Dy1jexKYriXAVG6evyUTJ
819,Way Back Home,"Vize,Anna Grey",Bravo Hits 115,2021,https://api.discogs.com/releases/19900774,2,4,115,3NxuezMdSLgt4OwHzBoUhL
820,Alright,"Alle Farben,Kiddo (14)",Bravo Hits 115,2021,https://api.discogs.com/releases/19900774,2,5,115,3iVcZ5G6tvkXZkZKlMpIUs
821,Dopamine,"Purple Disco Machine,Eyelar",Bravo Hits 115,2021,https://api.discogs.com/releases/19900774,2,6,115,62ZXL1CWLJDiDWUZUhfLfU
822,I Got A Feeling,"Felix Jaehn,Robin Schulz,Georgia Ku",Bravo Hits 115,2021,https://api.discogs.com/releases/19900774,2,7,115,7g5wNcgvAW6jsmvmVB4sfo
823,Never Going Home,Kungs,Bravo Hits 115,2021,https://api.discogs.com/releases/19900774,2,8,115,0xfMlIW8lS40qvpsUw1l0X
824,Passion,twocolors,Bravo Hits 115,2021,https://api.discogs.com/releases/19900774,2,9,115,5mCPDVBb16L4XQwDdbRUpz
825,King Kong,HBz,Bravo Hits 115,2021,https://api.discogs.com/releases/19900774,2,10,115,6I1EY5Wvad8WD0mVWDjka9
826,Calabria,"DMNDS,Strange Fruits Music,Fallen Roses,Lujavo,Nito-onna",Bravo Hits 115,2021,https://api.discogs.com/releases/19900774,2,11,115,49ou9vBZLTCi4TYoYzR3F9
827,Kiss My (Uh Oh),"Anne-Marie,Little Mix",Bravo Hits 115,2021,https://api.discogs.com/releases/19900774,2,12,115,0MWiSBKm8Avs8iDIxcertp
828,One Night,Griff (31),Bravo Hits 115,2021,https://api.discogs.com/releases/19900774,2,13,115,74fQgHleHZ4V7Gm1XYcGkj
829,Rampampam,Minelli,Bravo Hits 115,2021,https://api.discogs.com/releases/19900774,2,14,115,1esZgaqm0YKN87CIP3orJ3
830,Too Much,Matt Simons,Bravo Hits 115,2021,https://api.discogs.com/releases/19900774,2,15,115,6UgxOrbHWJeqHvh0ost7Aa
831,I Don‘t Want To,"Riton,Raye",Bravo Hits 115,2021,https://api.discogs.com/releases/19900774,2,16,115,6qtg4gz3DhqOHL5BHtSQw8
832,Like That,"ATB,Ben Samama",Bravo Hits 115,2021,https://api.discogs.com/releases/19900774,2,17,115,4EivmOT13NMpNSfTKn9p4s
833,Drive,"Clean Bandit,Topic,Wes Nelson",Bravo Hits 115,2021,https://api.discogs.com/releases/19900774,2,18,115,5wANPM4fQCJwkGd4rN57mH
834,Don‘t Be Shy,"DJ Tiësto,Karol G",Bravo Hits 115,2021,https://api.discogs.com/releases/19900774,2,19,115,0bI7K9Becu2dtXK1Q3cZNB
835,Auf & Ab,Montez,Bravo Hits 115,2021,https://api.discogs.com/releases/19900774,2,20,115,2sFsvaMRe8PKo5AFdBE9qC
836,2sad2disco,Apache 207,Bravo Hits 115,2021,https://api.discogs.com/releases/19900774,2,21,115,3HJKVymmisbtzi3s0hFCG4
837,Footprints,Tom Gregory,Bravo Hits 115,2021,https://api.discogs.com/releases/19900774,2,22,115,66mmgHMVELzJ95xzfeFL2r
838,Love Again,Dua Lipa,Bravo Hits 115,2021,https://api.discogs.com/releases/19900774,2,23,115,4sx6NRwL6Ol3V6m9exwGlQ
839,Acapulco,Jason Derulo,Bravo Hits 115,2021,https://api.discogs.com/releases/19900774,2,24,115,3eJH2nAjvNXdmPfBkALiPZ
840,Abcdefu,Gayle,Bravo Hits 116,2022,https://api.discogs.com/releases/22205884,1,1,116,4fouWK6XVHhzl78KzQ1UjL
841,Enemy (From The Series Arcane League Of Legends),"Imagine Dragons,J.I.D",Bravo Hits 116,2022,https://api.discogs.com/releases/22205884,1,2,116,4a5M2liescMvRZiFERIjtj
842,Morgen,Wincent Weiss,Bravo Hits 116,2022,https://api.discogs.com/releases/22205884,1,3,116,4sFKNjTnjAI6xsU6YsSEcS
843,The Motto,"DJ Tiësto,Ava Max",Bravo Hits 116,2022,https://api.discogs.com/releases/22205884,1,4,116,4Kz4RdRCceaA9VgTqBhBfa
844,Brooklyn,"Glockenbach,ClockClock",Bravo Hits 116,2022,https://api.discogs.com/releases/22205884,1,5,116,1NZs6n6hl8UuMaX0UC0YTz
845,Around The World (DAZZ Remix),The Disco Boys,Bravo Hits 116,2022,https://api.discogs.com/releases/22205884,1,6,116,63wuS0w7IKTzrda29aBb20
846,In The Dark,"Purple Disco Machine,Sophie And The Giants",Bravo Hits 116,2022,https://api.discogs.com/releases/22205884,1,7,116,2Zk3NTeP14Mc0Ub8xemjT4
847,Toxic,BoyWithUke,Bravo Hits 116,2022,https://api.discogs.com/releases/22205884,1,8,116,6I9VzXrHxO9rA9A5euc8Ak
848,Molly,"Selmon,Bausa",Bravo Hits 116,2022,https://api.discogs.com/releases/22205884,1,9,116,3m49rgJQUz5GU07RWjf5SH
849,Remedy,Leony,Bravo Hits 116,2022,https://api.discogs.com/releases/22205884,1,10,116,5ynxx6zC4dgzsMHLYQ04Dc
850,Lass Mich Los,"Mike Singer,Kayef",Bravo Hits 116,2022,https://api.discogs.com/releases/22205884,1,11,116,1rTqjqRR0tT7JlD8FrQEpA
851,Signals,"Regard,Kwabs",Bravo Hits 116,2022,https://api.discogs.com/releases/22205884,1,12,116,3Zs7UPRJeoy3uycdPHVfwv
852,Ameno Amapiano Remix (You Wanna Bamba),"Goya Menor,Nektunez",Bravo Hits 116,2022,https://api.discogs.com/releases/22205884,1,13,116,4iwiYqzoLImJraKQ9Pf2I2
853,Manila,"Ray Dalton,Alvaro Soler",Bravo Hits 116,2022,https://api.discogs.com/releases/22205884,1,14,116,6V2QgOIMT94HhsfeIVbbZm
854,Golden Nights,"Sophie And The Giants,Benny Benassi,Dardust,Astrality",Bravo Hits 116,2022,https://api.discogs.com/releases/22205884,1,15,116,5EKy5i2ZYe3UXPExAyBaRd
855,Tell It To My Heart,"Meduza (10),Hozier",Bravo Hits 116,2022,https://api.discogs.com/releases/22205884,1,16,116,46nvQpUDsxpS08UTFOeKTA
856,I Am Woman,Emmy Meli,Bravo Hits 116,2022,https://api.discogs.com/releases/22205884,1,17,116,3nOz1U41SZZ0N3fuUWr9nb
857,Bad Love,Tokio Hotel,Bravo Hits 116,2022,https://api.discogs.com/releases/22205884,1,18,116,0atclF6Pp5MffEEi7CSFlE
858,Call Me,"Gabry Ponte,R3hab,Timmy Trumpet",Bravo Hits 116,2022,https://api.discogs.com/releases/22205884,1,19,116,21rYCEejlfM0LYRlfzxGeM
859,Feel It 2,"twocolors,Georgie Keller",Bravo Hits 116,2022,https://api.discogs.com/releases/22205884,1,20,116,4Z9bVmo4epjn0YHfK6enBA
860,Castle,"Alle Farben,Hugel,Fast Boy",Bravo Hits 116,2022,https://api.discogs.com/releases/22205884,1,21,116,7ft6bNvRYsxHw0GOhY3aa6
861,Moth To A Flame,"Swedish House Mafia,The Weeknd",Bravo Hits 116,2022,https://api.discogs.com/releases/22205884,1,22,116,0VO8gYVDSwM1Qdd2GsMoYK
862,Young Right Now,"Robin Schulz,Dennis Lloyd",Bravo Hits 116,2022,https://api.discogs.com/releases/22205884,1,23,116,0JpEMzTHbt2zBIXrntrXzG
863,Down Under,"Luude,Colin Hay",Bravo Hits 116,2022,https://api.discogs.com/releases/22205884,1,24,116,3ZZq9396zv8pcn5GYVhxUi
864,Shivers,Ed Sheeran,Bravo Hits 116,2022,https://api.discogs.com/releases/22205884,2,1,116,50nfwKoDiSYg8zOCREWAm5
865,Mit Dir,Sido,Bravo Hits 116,2022,https://api.discogs.com/releases/22205884,2,2,116,2xFMvrqk99biaLQavjufta
866,Der Letzte Song (Alles Wird Gut),"Kummer,Frederik Rabe",Bravo Hits 116,2022,https://api.discogs.com/releases/22205884,2,3,116,2FQRZLR31e3423Nmrgv0Pv
867,Infinity,Jaymes Young,Bravo Hits 116,2022,https://api.discogs.com/releases/22205884,2,4,116,1SOClUWhOi8vHZYMz3GluK
868,Paracetamol,Gregor Hägele,Bravo Hits 116,2022,https://api.discogs.com/releases/22205884,2,5,116,74lfGn1j0rBJ3YqR2mo4oU
869,Softcore,The Neighbourhood,Bravo Hits 116,2022,https://api.discogs.com/releases/22205884,2,6,116,2K7xn816oNHJZ0aVqdQsha
870,It‘ll Be Okay,Shawn Mendes,Bravo Hits 116,2022,https://api.discogs.com/releases/22205884,2,7,116,3hpnA2VsP6fay6MtiLxi1w
871,Blurry Eyes,Michael Patrick Kelly,Bravo Hits 116,2022,https://api.discogs.com/releases/22205884,2,8,116,5nBjAwUz17s1MaOkDXUnUE
872,Remember Me,Michael Schulte,Bravo Hits 116,2022,https://api.discogs.com/releases/22205884,2,9,116,630Ug0XtmhhFvAKo0PNuEI
873,Middle Of The Night,Elley Duhe,Bravo Hits 116,2022,https://api.discogs.com/releases/22205884,2,10,116,58HvfVOeJY7lUuCqF0m3ly
874,Clarity,Justin Jesso,Bravo Hits 116,2022,https://api.discogs.com/releases/22205884,2,11,116,60wwxj6Dd9NJlirf84wr2c
875,Ein Jahr,"Capital Bra,Montez",Bravo Hits 116,2022,https://api.discogs.com/releases/22205884,2,12,116,6mMUoEgOl1yuGMJ6dfHzh6
876,Sport,Apache 207,Bravo Hits 116,2022,https://api.discogs.com/releases/22205884,2,13,116,77G0k1La0c5Dw8bAFANcyp
877,Küsse Wie Gift,"Lea (23),Luna (123)",Bravo Hits 116,2022,https://api.discogs.com/releases/22205884,2,14,116,5Md6tmV3BU9vAHHlK5DIm9
878,All My Life,"Younotus,Nea",Bravo Hits 116,2022,https://api.discogs.com/releases/22205884,2,15,116,6tsojOQ5wHaIjKqIryLZK6
879,Dancing Alone,Vize,Bravo Hits 116,2022,https://api.discogs.com/releases/22205884,2,16,116,5hHl9OGuaMNUJ3qGaZjutv
880,Most People,"R3hab,Lukas Graham",Bravo Hits 116,2022,https://api.discogs.com/releases/22205884,2,17,116,79LAFAkR1ATb4iIQvZuCL0
881,Alien,"Galantis,Lucas & Steve,Ilira",Bravo Hits 116,2022,https://api.discogs.com/releases/22205884,2,18,116,11iIikXxC6NP0Ma8vMD27x
882,A Contracorriente,"Alvaro Soler,David Bisbal",Bravo Hits 116,2022,https://api.discogs.com/releases/22205884,2,19,116,2XBzPGUfiHG9xBGBuuKHwk
883,Nachbeben,Alligatoah,Bravo Hits 116,2022,https://api.discogs.com/releases/22205884,2,20,116,0pdxWRhEnhSWugny0Yz2fq
884,Chai Tea With Heidi,"WeddingCake,Snoop Dogg,Heidi Klum",Bravo Hits 116,2022,https://api.discogs.com/releases/22205884,2,21,116,0EhQWGJFjhvVq0PllzJ7Rd
885,Ghost,Justin Bieber,Bravo Hits 116,2022,https://api.discogs.com/releases/22205884,2,22,116,4h5x3XHLVYFJaItKuO2rhy
886,Thats What I Want,Lil Nas X,Bravo Hits 116,2022,https://api.discogs.com/releases/22205884,2,23,116,0e8nrvls4Qqv5Rfa2UhqmO
887,Sacrifice,The Weeknd,Bravo Hits 116,2022,https://api.discogs.com/releases/22205884,2,24,116,1TXSkMpc3L3uS1LsFFou0e
888,When You‘re Gone,Shawn Mendes,Bravo Hits 117,2022,https://api.discogs.com/releases/23063660,1,1,117,2uG4gsPRkOsBPOXJFlzRVx
889,West Coast,OneRepublic,Bravo Hits 117,2022,https://api.discogs.com/releases/23063660,1,2,117,5Y6nVaayzitvsD5F7nr3DV
890,Good Luck,"Mabel,Jax Jones,Galantis",Bravo Hits 117,2022,https://api.discogs.com/releases/23063660,1,3,117,340Yrp706l1OLsGpVDp3Xn
891,In Your Arms (For An Angel),"Topic,Robin Schulz,Nico Santos,Paul van Dyk",Bravo Hits 117,2022,https://api.discogs.com/releases/23063660,1,4,117,0I7KwunK6R0AHVH3GJyeek
892,I Believe,Tim Kamrad,Bravo Hits 117,2022,https://api.discogs.com/releases/23063660,1,5,117,756CJtQRFSxEx9jV4P9hpA
893,Do It To It,"ACRAZE,Cherish",Bravo Hits 117,2022,https://api.discogs.com/releases/23063660,1,6,117,20on25jryn53hWghthWWW3
894,Night Away (Dance),"A1 x J1,Tion Wayne",Bravo Hits 117,2022,https://api.discogs.com/releases/23063660,1,7,117,7z5G2LOdV8okZn4yWg3q5g
895,Rain In Ibiza,"Felix Jaehn,The Stickmen Project,Calum Scott",Bravo Hits 117,2022,https://api.discogs.com/releases/23063660,1,8,117,4K2MpbJzB29YcyQTekQFaq
896,What Would You Do?,"Joel Corry,David Guetta,Bryson Tiller",Bravo Hits 117,2022,https://api.discogs.com/releases/23063660,1,9,117,4ewmHD3aRBmLyTsbGreNLw
897,Where Did You Go?,"Jax Jones,MNEK",Bravo Hits 117,2022,https://api.discogs.com/releases/23063660,1,10,117,3sa06xVNmLLYIxdNNmVQN8
898,Move Your Body,"Öwnboss,Sevek",Bravo Hits 117,2022,https://api.discogs.com/releases/23063660,1,11,117,6GomT970rCOkKAyyrwJeZi
899,When I‘m Gone,"Alesso,Katy Perry",Bravo Hits 117,2022,https://api.discogs.com/releases/23063660,1,12,117,5902W4uHWzhtOff1UK7the
900,Clap Your Hands,Kungs,Bravo Hits 117,2022,https://api.discogs.com/releases/23063660,1,13,117,7g7OshelYRRnOSEMmisJVI
901,Hallucination,"Regard,Years & Years",Bravo Hits 117,2022,https://api.discogs.com/releases/23063660,1,14,117,7y3c1oJMY1CwwtOZ84Qovu
902,Hopeless Heart,"Keanu Silva,Toby Romeo,Sacha Taylor",Bravo Hits 117,2022,https://api.discogs.com/releases/23063660,1,15,117,2tJ4fnUrG5v7OmYVGq7sw8
903,Same Team,Alice Merton,Bravo Hits 117,2022,https://api.discogs.com/releases/23063660,1,16,117,7hXgkWv7C6noNIkpnQoB3r
904,Everything But You,"Clean Bandit,A7S",Bravo Hits 117,2022,https://api.discogs.com/releases/23063660,1,17,117,09dCb3tl1CeyugKlQu54T4
905,Don‘t Forget My Love,"Diplo,Miguel (67)",Bravo Hits 117,2022,https://api.discogs.com/releases/23063660,1,18,117,22pjmqZq2oTZtEThEt66Zn
906,Light Switch,Charlie Puth,Bravo Hits 117,2022,https://api.discogs.com/releases/23063660,1,19,117,1jEBSDN5vYViJQr78W7jr2
907,20s,Bow Anderson,Bravo Hits 117,2022,https://api.discogs.com/releases/23063660,1,20,117,62Vz24WH66GYadBPFJKwT7
908,Numb Little Bug,Em Beihold,Bravo Hits 117,2022,https://api.discogs.com/releases/23063660,1,21,117,3o9kpgkIcffx0iSwxhuNI2
909,All Of It All,Lukas Graham,Bravo Hits 117,2022,https://api.discogs.com/releases/23063660,1,22,117,09sX2R9NZ7KMxNK7U69vn8
910,Rockstars (Eurovision 2022 - Germany),Malik Harris,Bravo Hits 117,2022,https://api.discogs.com/releases/23063660,1,23,117,5gGxEoLqWUWptDGugbHoKy
911,Lonely,Zoe Wees,Bravo Hits 117,2022,https://api.discogs.com/releases/23063660,1,24,117,1VNWaY3uNfoeWqb5U8x2QX
912,Sorry,ClockClock,Bravo Hits 117,2022,https://api.discogs.com/releases/23063660,1,25,117,09CtPGIpYB4BrO8qb1RGsF
913,Bones,Imagine Dragons,Bravo Hits 117,2022,https://api.discogs.com/releases/23063660,2,1,117,0HqZX76SFLDz2aW8aiqi7G
914,Fingers Crossed,Lauren Spencer-Smith,Bravo Hits 117,2022,https://api.discogs.com/releases/23063660,2,2,117,3yMC1KsTwh0ceXdIe4QQAQ
915,Say That,Paula Jivén,Bravo Hits 117,2022,https://api.discogs.com/releases/23063660,2,3,117,0BZ7XAuCLJAghG4OAkhYjr
916,Sigue,"J. Balvin,Ed Sheeran",Bravo Hits 117,2022,https://api.discogs.com/releases/23063660,2,4,117,78Lrm9Wq1Zq8RNjZnX1nQm
917,She‘s All I Wanna Be,Tate McRae,Bravo Hits 117,2022,https://api.discogs.com/releases/23063660,2,5,117,0IuVhCflrQPMGRrOyoY5RW
918,Synchronize,Milky Chance,Bravo Hits 117,2022,https://api.discogs.com/releases/23063660,2,6,117,6Ql7rNuoP90aIdgwQkPYBP
919,Lass Die Musik An,Lotte,Bravo Hits 117,2022,https://api.discogs.com/releases/23063660,2,7,117,0K0tqzIIBefUPpV2ARxaaA
920,Anyone For You (Tiger Lily),George Ezra,Bravo Hits 117,2022,https://api.discogs.com/releases/23063660,2,8,117,44JSreJxvgl3CxLo5MoQL0
921,Eyes Don‘t Lie,Tones And I,Bravo Hits 117,2022,https://api.discogs.com/releases/23063660,2,9,117,2RSqIGxbnTQQjZIS5Iyakn
922,Remind Me,Tom Grennan,Bravo Hits 117,2022,https://api.discogs.com/releases/23063660,2,10,117,0TlhAQVDNLHMxpFg4J2Fcj
923,My Love (Edit),Florence And The Machine,Bravo Hits 117,2022,https://api.discogs.com/releases/23063660,2,11,117,0vQYe6g8bNbdUKnUnXdQQV
924,Boyfriend,Dove Cameron,Bravo Hits 117,2022,https://api.discogs.com/releases/23063660,2,12,117,59CfNbkERJ3NoTXDvoURjj
925,Let Somebody Go,"Coldplay,Selena Gomez",Bravo Hits 117,2022,https://api.discogs.com/releases/23063660,2,13,117,4cGqn0E8JCSY9gQllQj4Mf
926,Luv Starved,Gayle,Bravo Hits 117,2022,https://api.discogs.com/releases/23063660,2,14,117,4t1ZzA6xVyYQ0lyW3tJ7Ak
927,IDGAF,"BoyWithUke,blackbear",Bravo Hits 117,2022,https://api.discogs.com/releases/23063660,2,15,117,0g5wLjESWLOkaEvIF0PNAW
928,Options,"Internet Money,24kGoldn",Bravo Hits 117,2022,https://api.discogs.com/releases/23063660,2,16,117,1ayV64ur8VWgc6OPtPRl1q
929,Weg Von Mir,Civo,Bravo Hits 117,2022,https://api.discogs.com/releases/23063660,2,17,117,0h14I7cPYi1RZG6GmVpMso
930,Wie Viele Lieder Muss Ich Noch Schreiben?,"SDP,Montez",Bravo Hits 117,2022,https://api.discogs.com/releases/23063660,2,18,117,542UNHThZB3HAb9fEALzEk
931,Kopf Aus,1986zig,Bravo Hits 117,2022,https://api.discogs.com/releases/23063660,2,19,117,5Th2Rs48Gz3iqfcGMXG5PC
932,Wenn Du Mich Vermisst,"Fourty,Mathea",Bravo Hits 117,2022,https://api.discogs.com/releases/23063660,2,20,117,2LDXOPzRcuEYxaSkjZCCUh
933,Attention,"Omah Lay,Justin Bieber",Bravo Hits 117,2022,https://api.discogs.com/releases/23063660,2,21,117,2pIUpMhHL6L9Z5lnKxJJr9
934,Sehnsucht,"Miksu,Macloud,T-Low",Bravo Hits 117,2022,https://api.discogs.com/releases/23063660,2,22,117,5iiPukjaEZxWXC0EAzFujm
935,Stefania (Kalush Orchestra) (Eurovision 2022 - Ukraine),Калуш,Bravo Hits 117,2022,https://api.discogs.com/releases/23063660,2,23,117,15JdrESbhLychHaiQ5Grfg
936,Scheiss Ossis,Materia,Bravo Hits 117,2022,https://api.discogs.com/releases/23063660,2,24,117,60wN9RRhLoXtZ92rjfY0LJ
937,Scheiss Wessis,Die Toten Hosen,Bravo Hits 117,2022,https://api.discogs.com/releases/23063660,2,25,117,4J4OV6pcMcFu3SG8JuUp49
938,Ferrari,"James Hype,Miggy Dela Rosa",Bravo Hits 118,2022,https://api.discogs.com/releases/24001322,1,1,118,4zN21mbAuaD0WqtmaTZZeP
939,Do It Better,"Felix Jaehn,Zoe Wees",Bravo Hits 118,2022,https://api.discogs.com/releases/24001322,1,2,118,6y5dsr38PglsIVjvWF9MN0
940,On Repeat,"Robin Schulz,David Guetta",Bravo Hits 118,2022,https://api.discogs.com/releases/24001322,1,3,118,1Nt8SRmv935jJCR5w4UUhx
941,Belly Dancer,"Imanbek,Byor",Bravo Hits 118,2022,https://api.discogs.com/releases/24001322,1,4,118,7fZBQnc0zXwVybgCIrQQil
942,Weekend Lover,Nico Santos,Bravo Hits 118,2022,https://api.discogs.com/releases/24001322,1,5,118,2VzQD5GpGa0NZs01SjeJAD
943,Kernkraft 400 (A Better Day),"Topic,A7S",Bravo Hits 118,2022,https://api.discogs.com/releases/24001322,1,6,118,3kcKlOkQQEPVwxwljbGJ5p
944,Die Schönsten Tage,"SDP,Clueso",Bravo Hits 118,2022,https://api.discogs.com/releases/24001322,1,7,118,2ERn9fVsix3AyuVv7UN6RC
945,Solo Para Ti,"Alvaro Soler,Topic",Bravo Hits 118,2022,https://api.discogs.com/releases/24001322,1,8,118,0GNWo2IgoBKdk10gdnaSVk
946,Suavemente,Soolking,Bravo Hits 118,2022,https://api.discogs.com/releases/24001322,1,9,118,7cpFmkNmh3MM0WqXPSbs9f
947,Thank You,"Gestört aber GeiL,Anna Grey",Bravo Hits 118,2022,https://api.discogs.com/releases/24001322,1,10,118,751gBcu62kORDelX7FV0mM
948,Crazy What Love Can Do,"David Guetta,Becky Hill,Ella Henderson",Bravo Hits 118,2022,https://api.discogs.com/releases/24001322,1,11,118,0A6Qt2Nz3qExRWoPryxzEY
949,Dirty Dancing,"Glockenbach,Ásdís",Bravo Hits 118,2022,https://api.discogs.com/releases/24001322,1,12,118,4xrsHJAvyuRf0Qt4WKW5eb
950,Don't Come Back,Tate McRae,Bravo Hits 118,2022,https://api.discogs.com/releases/24001322,1,13,118,3RhyHYnYxuGnP8njFlNxHq
951,I Like You (A Happier Song) (Explicit),"Post Malone,Doja Cat",Bravo Hits 118,2022,https://api.discogs.com/releases/24001322,1,14,118,0O6u0VJ46W86TxN9wgyqDj
952,2step,"Ed Sheeran,Lil Baby",Bravo Hits 118,2022,https://api.discogs.com/releases/24001322,1,15,118,3sAWfYXeDTryyJkYAIUxKw
953,First Class (Explicit),Jack Harlow,Bravo Hits 118,2022,https://api.discogs.com/releases/24001322,1,16,118,0XE6t9fD7X236S0aGQNra5
954,Out Of Time,The Weeknd,Bravo Hits 118,2022,https://api.discogs.com/releases/24001322,1,17,118,2SLwbpExuoBDZBpjfefCtV
955,Slidin' (Explicit),"Jason Derulo,Kodak Black",Bravo Hits 118,2022,https://api.discogs.com/releases/24001322,1,18,118,1yTsbvGdEpo4vy3Vw9FV9T
956,Trompeta,Willy William,Bravo Hits 118,2022,https://api.discogs.com/releases/24001322,1,19,118,6o4BO9LLCPe5p43YKZzFuv
957,The Drop,"Dimitri Vegas,David Guetta,Nicole Scherzinger,Azteck",Bravo Hits 118,2022,https://api.discogs.com/releases/24001322,1,20,118,013PVeWEFQio3XHFH9rIC6
958,Afraid To Feel,LF System,Bravo Hits 118,2022,https://api.discogs.com/releases/24001322,1,21,118,40SBS57su9xLiE1WqkXOVr
959,Questions,"Lost Frequencies,James Arthur",Bravo Hits 118,2022,https://api.discogs.com/releases/24001322,1,22,118,3ojTJaonfkL96iIWa47SU3
960,Crazy Love,"Toby Romeo,Leony",Bravo Hits 118,2022,https://api.discogs.com/releases/24001322,1,23,118,2hjAc6x8EoSLhGxRNg8KEw
961,Ohne Benzin,Domiziana,Bravo Hits 118,2022,https://api.discogs.com/releases/24001322,1,24,118,3a0F2N6rXJSibQTp77xH4f
962,Ausmacht,Emilio (37),Bravo Hits 118,2022,https://api.discogs.com/releases/24001322,2,1,118,647DtqVI7UPEifcQLzr8TO
963,Green Green Grass,George Ezra,Bravo Hits 118,2022,https://api.discogs.com/releases/24001322,2,2,118,4N5s8lPTsjI9EGP7K4SXzB
964,Best Bad Friend,"Michael Patrick Kelly,Rea Garvey",Bravo Hits 118,2022,https://api.discogs.com/releases/24001322,2,3,118,0qAD5YWkePfCewowqrhG1z
965,Maybe You're The Problem,Ava Max,Bravo Hits 118,2022,https://api.discogs.com/releases/24001322,2,4,118,3yrfxKFnkmUKGPKu2Tfedo
